analysis_accession	study_accession	sample_accession	analysis_type	tax_id	scientific_name	submitted_ftp
ERZ324272	PRJEB9586	SAMEA3302732	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324272/LP6005442-DNA_G07.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324272/LP6005442-DNA_G07.srt.aln.bam.bai
ERZ324275	PRJEB9586	SAMEA3302647	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324275/LP6005442-DNA_G11.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324275/LP6005442-DNA_G11.srt.aln.bam.bai
ERZ324277	PRJEB9586	SAMEA3302793	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324277/LP6005442-DNA_H01.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324277/LP6005442-DNA_H01.srt.aln.bam.bai
ERZ324278	PRJEB9586	SAMEA3302735	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324278/LP6005442-DNA_H03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324278/LP6005442-DNA_H03.srt.aln.bam.bai
ERZ324280	PRJEB9586	SAMEA3302774	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324280/LP6005442-DNA_H09.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324280/LP6005442-DNA_H09.srt.aln.bam.bai
ERZ324281	PRJEB9586	SAMEA3302886	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324281/LP6005442-DNA_H10.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324281/LP6005442-DNA_H10.srt.aln.bam.bai
ERZ324283	PRJEB9586	SAMEA3302862	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324283/LP6005442-DNA_H12.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324283/LP6005442-DNA_H12.srt.aln.bam.bai
ERZ324284	PRJEB9586	SAMEA3302737	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324284/LP6005443-DNA_A01.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324284/LP6005443-DNA_A01.srt.aln.bam.bai
ERZ324289	PRJEB9586	SAMEA3302726	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324289/LP6005443-DNA_A08.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324289/LP6005443-DNA_A08.srt.aln.bam.bai
ERZ324294	PRJEB9586	SAMEA3302720	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324294/LP6005443-DNA_B04.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324294/LP6005443-DNA_B04.srt.aln.bam.bai
ERZ324295	PRJEB9586	SAMEA3302859	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324295/LP6005443-DNA_B06.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324295/LP6005443-DNA_B06.srt.aln.bam.bai
ERZ324296	PRJEB9586	SAMEA3302826	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324296/LP6005443-DNA_B07.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324296/LP6005443-DNA_B07.srt.aln.bam.bai
ERZ324298	PRJEB9586	SAMEA3302792	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324298/LP6005443-DNA_B09.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324298/LP6005443-DNA_B09.srt.aln.bam.bai
ERZ324301	PRJEB9586	SAMEA3302734	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324301/LP6005443-DNA_C03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324301/LP6005443-DNA_C03.srt.aln.bam.bai
ERZ324303	PRJEB9586	SAMEA3302891	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324303/LP6005443-DNA_C06.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324303/LP6005443-DNA_C06.srt.aln.bam.bai
ERZ324314	PRJEB9586	SAMEA3302700	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324314/LP6005443-DNA_D08.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324314/LP6005443-DNA_D08.srt.aln.bam.bai
ERZ375374	PRJEB9586	SAMEA3302732	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375374/LP6005442-DNA_G07.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375374/LP6005442-DNA_G07.annotated.nh2.vcf.gz.tbi
ERZ375375	PRJEB9586	SAMEA3302890	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375375/LP6005441-DNA_D01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375375/LP6005441-DNA_D01.annotated.nh2.vcf.gz.tbi
ERZ375378	PRJEB9586	SAMEA3302767	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375378/LP6005519-DNA_B05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375378/LP6005519-DNA_B05.annotated.nh2.vcf.gz.tbi
ERZ375379	PRJEB9586	SAMEA3302675	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375379/LP6005442-DNA_F04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375379/LP6005442-DNA_F04.annotated.nh2.vcf.gz.tbi
ERZ375383	PRJEB9586	SAMEA3302840	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375383/LP6005441-DNA_F04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375383/LP6005441-DNA_F04.annotated.nh2.vcf.gz.tbi
ERZ375384	PRJEB9586	SAMEA3302632	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375384/LP6005442-DNA_A02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375384/LP6005442-DNA_A02.annotated.nh2.vcf.gz.tbi
ERZ375390	PRJEB9586	SAMEA3302739	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375390/LP6005443-DNA_D01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375390/LP6005443-DNA_D01.annotated.nh2.vcf.gz.tbi
ERZ375392	PRJEB9586	SAMEA3302687	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375392/LP6005443-DNA_E06.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375392/LP6005443-DNA_E06.annotated.nh2.vcf.gz.tbi
ERZ375400	PRJEB9586	SAMEA3302854	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375400/LP6005442-DNA_E11.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375400/LP6005442-DNA_E11.annotated.nh2.vcf.gz.tbi
ERZ375405	PRJEB9586	SAMEA3302855	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375405/LP6005441-DNA_B06.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375405/LP6005441-DNA_B06.annotated.nh2.vcf.gz.tbi
ERZ375408	PRJEB9586	SAMEA3302845	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375408/LP6005441-DNA_H05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375408/LP6005441-DNA_H05.annotated.nh2.vcf.gz.tbi
ERZ375409	PRJEB9586	SAMEA3302665	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375409/LP6005441-DNA_F12.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375409/LP6005441-DNA_F12.annotated.nh2.vcf.gz.tbi
ERZ375412	PRJEB9586	SAMEA3302844	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375412/LP6005443-DNA_H05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375412/LP6005443-DNA_H05.annotated.nh2.vcf.gz.tbi
ERZ375416	PRJEB9586	SAMEA3302769	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375416/LP6005592-DNA_C03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375416/LP6005592-DNA_C03.annotated.nh2.vcf.gz.tbi
ERZ375417	PRJEB9586	SAMEA3302857	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375417/LP6005619-DNA_B01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375417/LP6005619-DNA_B01.annotated.nh2.vcf.gz.tbi
ERZ375418	PRJEB9586	SAMEA3302861	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375418/LP6005519-DNA_E05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375418/LP6005519-DNA_E05.annotated.nh2.vcf.gz.tbi
ERZ375420	PRJEB9586	SAMEA3302778	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375420/LP6005443-DNA_D06.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375420/LP6005443-DNA_D06.annotated.nh2.vcf.gz.tbi
ERZ375422	PRJEB9586	SAMEA3302774	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375422/LP6005442-DNA_H09.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375422/LP6005442-DNA_H09.annotated.nh2.vcf.gz.tbi
ERZ375425	PRJEB9586	SAMEA3302653	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375425/LP6005441-DNA_E08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375425/LP6005441-DNA_E08.annotated.nh2.vcf.gz.tbi
ERZ375426	PRJEB9586	SAMEA3302888	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375426/LP6005443-DNA_E09.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375426/LP6005443-DNA_E09.annotated.nh2.vcf.gz.tbi
ERZ375432	PRJEB9586	SAMEA3302817	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375432/LP6005443-DNA_F01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375432/LP6005443-DNA_F01.annotated.nh2.vcf.gz.tbi
ERZ375433	PRJEB9586	SAMEA3302875	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375433/LP6005592-DNA_C01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375433/LP6005592-DNA_C01.annotated.nh2.vcf.gz.tbi
ERZ375437	PRJEB9586	SAMEA3302881	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375437/LP6005442-DNA_B10.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375437/LP6005442-DNA_B10.annotated.nh2.vcf.gz.tbi
ERZ375439	PRJEB9586	SAMEA3302643	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375439/LP6005443-DNA_C07.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375439/LP6005443-DNA_C07.annotated.nh2.vcf.gz.tbi
ERZ375443	PRJEB9586	SAMEA3302906	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375443/LP6005441-DNA_D06.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375443/LP6005441-DNA_D06.annotated.nh2.vcf.gz.tbi
ERZ375447	PRJEB9586	SAMEA3302659	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375447/LP6005441-DNA_A08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375447/LP6005441-DNA_A08.annotated.nh2.vcf.gz.tbi
ERZ375448	PRJEB9586	SAMEA3302830	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375448/LP6005441-DNA_B12.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375448/LP6005441-DNA_B12.annotated.nh2.vcf.gz.tbi
ERZ375452	PRJEB9586	SAMEA3302715	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375452/LP6005592-DNA_F03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375452/LP6005592-DNA_F03.annotated.nh2.vcf.gz.tbi
ERZ375455	PRJEB9586	SAMEA3302863	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375455/LP6005592-DNA_D04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375455/LP6005592-DNA_D04.annotated.nh2.vcf.gz.tbi
ERZ375456	PRJEB9586	SAMEA3302673	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375456/LP6005441-DNA_H02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375456/LP6005441-DNA_H02.annotated.nh2.vcf.gz.tbi
ERZ375462	PRJEB9586	SAMEA3302707	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375462/LP6005442-DNA_E10.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375462/LP6005442-DNA_E10.annotated.nh2.vcf.gz.tbi
ERZ375467	PRJEB9586	SAMEA3302837	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375467/LP6005442-DNA_D08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375467/LP6005442-DNA_D08.annotated.nh2.vcf.gz.tbi
ERZ375472	PRJEB9586	SAMEA3302788	SEQUENCE_VARIATION			ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375472/LP6005519-DNA_F04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375472/LP6005519-DNA_F04.annotated.nh2.vcf.gz.tbi
ERZ375480	PRJEB9586	SAMEA3302798	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375480/LP6005441-DNA_E03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375480/LP6005441-DNA_E03.annotated.nh2.vcf.gz.tbi
ERZ375481	PRJEB9586	SAMEA3302868	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375481/LP6005677-DNA_G01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375481/LP6005677-DNA_G01.annotated.nh2.vcf.gz.tbi
ERZ375485	PRJEB9586	SAMEA3302636	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375485/LP6005441-DNA_A03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375485/LP6005441-DNA_A03.annotated.nh2.vcf.gz.tbi
ERZ375488	PRJEB9586	SAMEA3302726	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375488/LP6005443-DNA_A08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375488/LP6005443-DNA_A08.annotated.nh2.vcf.gz.tbi
ERZ375489	PRJEB9586	SAMEA3302874	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375489/LP6005442-DNA_C04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375489/LP6005442-DNA_C04.annotated.nh2.vcf.gz.tbi
ERZ375491	PRJEB9586	SAMEA3302804	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375491/LP6005441-DNA_C05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375491/LP6005441-DNA_C05.annotated.nh2.vcf.gz.tbi
ERZ375492	PRJEB9586	SAMEA3302676	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375492/LP6005442-DNA_F10.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375492/LP6005442-DNA_F10.annotated.nh2.vcf.gz.tbi
ERZ375493	PRJEB9586	SAMEA3302684	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375493/LP6005441-DNA_H12.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375493/LP6005441-DNA_H12.annotated.nh2.vcf.gz.tbi
ERZ375494	PRJEB9586	SAMEA3302717	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375494/LP6005677-DNA_B02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375494/LP6005677-DNA_B02.annotated.nh2.vcf.gz.tbi
ERZ375502	PRJEB9586	SAMEA3302752	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375502/LP6005443-DNA_C04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375502/LP6005443-DNA_C04.annotated.nh2.vcf.gz.tbi
ERZ375503	PRJEB9586	SAMEA3302813	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375503/LP6005441-DNA_D11.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375503/LP6005441-DNA_D11.annotated.nh2.vcf.gz.tbi
ERZ375505	PRJEB9586	SAMEA3302731	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375505/LP6005441-DNA_E05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375505/LP6005441-DNA_E05.annotated.nh2.vcf.gz.tbi
ERZ375507	PRJEB9586	SAMEA3302776	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375507/LP6005441-DNA_A09.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375507/LP6005441-DNA_A09.annotated.nh2.vcf.gz.tbi
ERZ375514	PRJEB9586	SAMEA3302657	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375514/LP6005443-DNA_D07.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375514/LP6005443-DNA_D07.annotated.nh2.vcf.gz.tbi
ERZ375516	PRJEB9586	SAMEA3302911	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375516/LP6005443-DNA_D09.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375516/LP6005443-DNA_D09.annotated.nh2.vcf.gz.tbi
ERZ375519	PRJEB9586	SAMEA3302679	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375519/LP6005442-DNA_G03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375519/LP6005442-DNA_G03.annotated.nh2.vcf.gz.tbi
ERZ375523	PRJEB9586	SAMEA3302671	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375523/LP6005443-DNA_C08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375523/LP6005443-DNA_C08.annotated.nh2.vcf.gz.tbi
ERZ375525	PRJEB9586	SAMEA3302678	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375525/LP6005442-DNA_B08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375525/LP6005442-DNA_B08.annotated.nh2.vcf.gz.tbi
ERZ375526	PRJEB9586	SAMEA3302900	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375526/LP6005441-DNA_B11.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375526/LP6005441-DNA_B11.annotated.nh2.vcf.gz.tbi
ERZ375527	PRJEB9586	SAMEA3302711	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375527/LP6005442-DNA_D10.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375527/LP6005442-DNA_D10.annotated.nh2.vcf.gz.tbi
ERZ375534	PRJEB9586	SAMEA3302697	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375534/SS6004479.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375534/SS6004479.annotated.nh2.vcf.gz.tbi
ERZ375538	PRJEB9586	SAMEA3302714	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375538/LP6005519-DNA_A05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375538/LP6005519-DNA_A05.annotated.nh2.vcf.gz.tbi
ERZ375540	PRJEB9586	SAMEA3302862	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375540/LP6005442-DNA_H12.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375540/LP6005442-DNA_H12.annotated.nh2.vcf.gz.tbi
ERZ375543	PRJEB9586	SAMEA3302614	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375543/LP6005441-DNA_F09.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375543/LP6005441-DNA_F09.annotated.nh2.vcf.gz.tbi
ERZ375544	PRJEB9586	SAMEA3302838	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375544/LP6005442-DNA_A04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375544/LP6005442-DNA_A04.annotated.nh2.vcf.gz.tbi
ERZ375548	PRJEB9586	SAMEA3302716	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375548/LP6005441-DNA_B08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375548/LP6005441-DNA_B08.annotated.nh2.vcf.gz.tbi
ERZ375550	PRJEB9586	SAMEA3302704	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375550/LP6005443-DNA_F07.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375550/LP6005443-DNA_F07.annotated.nh2.vcf.gz.tbi
